Case ID,Activity,Start Timestamp,Complete Timestamp,Resource,Role
565,Create Quotation comparison Map,2011-03-24 19:55:00.000,2011-03-24 22:29:00.000,Francois de Perrier,Purchasing Agent
565,Analyze Quotation comparison Map,2011-03-25 05:08:00.000,2011-03-25 05:26:00.000,Clement Duchot,Requester
565,Choose best option,2011-03-25 05:26:00.000,2011-03-25 05:26:00.000,Miu Hanwan,Requester
565,Settle conditions with supplier,2011-03-25 08:05:00.000,2011-03-25 18:38:00.000,Karel de Groot,Purchasing Agent
565,Create Purchase Order,2011-03-26 07:25:00.000,2011-03-26 07:31:00.000,Magdalena Predutta,Purchasing Agent
565,Confirm Purchase Order,2011-03-26 23:55:00.000,2011-03-27 02:29:00.000,Karen Clarens,Supplier
565,Deliver Goods Services,2011-03-31 03:06:00.000,2011-03-31 09:20:00.000,Esmeralda Clay,Supplier
565,Release Purchase Order,2011-03-31 16:32:00.000,2011-03-31 16:33:00.000,Kim Passa,Requester
565,Approve Purchase Order for payment,2011-03-31 22:30:00.000,2011-03-31 22:31:00.000,Karel de Groot,Purchasing Agent
565,Send invoice,2011-04-04 22:09:00.000,2011-04-04 22:09:00.000,Carmen Finacse,Supplier
565,Release Supplier's Invoice,2011-04-05 12:34:00.000,2011-04-05 12:40:00.000,Karalda Nimwada,Financial Manager
565,Authorize Supplier's Invoice payment,2011-04-05 12:45:00.000,2011-04-05 12:45:00.000,Karalda Nimwada,Financial Manager
565,Pay invoice,2011-04-05 12:56:00.000,2011-04-05 13:10:00.000,Karalda Nimwada,Financial Manager
573,Create Purchase Requisition,2011-03-22 11:49:00.000,2011-03-22 12:11:00.000,Kim Passa,Requester
573,Analyze Purchase Requisition,2011-03-23 11:07:00.000,2011-03-23 11:12:00.000,Francis Odell,Requester Manager
573,Create Request for Quotation Requester Manager,2011-03-23 11:16:00.000,2011-03-23 11:17:00.000,Francis Odell,Requester Manager
573,Analyze Request for Quotation,2011-03-27 16:12:00.000,2011-03-27 16:30:00.000,Magdalena Predutta,Purchasing Agent
573,Amend Request for Quotation Requester,2011-03-27 17:23:00.000,2011-03-27 17:29:00.000,Anne Olwada,Requester Manager
573,Analyze Request for Quotation,2011-03-27 18:55:00.000,2011-03-27 19:27:00.000,Francois de Perrier,Purchasing Agent
573,Send Request for Quotation to Supplier,2011-03-27 21:03:00.000,2011-03-27 21:13:00.000,Magdalena Predutta,Purchasing Agent
573,Create Quotation comparison Map,2011-03-28 00:52:00.000,2011-03-28 03:50:00.000,Karel de Groot,Purchasing Agent
573,Analyze Quotation comparison Map,2011-03-28 10:23:00.000,2011-03-28 10:49:00.000,Kim Passa,Requester
573,Choose best option,2011-03-28 10:49:00.000,2011-03-28 10:49:00.000,Elvira Lores,Requester
573,Settle conditions with supplier,2011-03-28 15:32:00.000,2011-03-28 21:22:00.000,Magdalena Predutta,Purchasing Agent
573,Create Purchase Order,2011-03-29 02:12:00.000,2011-03-29 02:18:00.000,Francois de Perrier,Purchasing Agent
573,Confirm Purchase Order,2011-03-29 15:54:00.000,2011-03-29 16:13:00.000,Carmen Finacse,Supplier
573,Deliver Goods Services,2011-03-31 23:23:00.000,2011-04-02 11:44:00.000,Sean Manney,Supplier
573,Release Purchase Order,2011-04-02 19:08:00.000,2011-04-02 19:09:00.000,Christian Francois,Requester
573,Approve Purchase Order for payment,2011-04-03 03:59:00.000,2011-04-03 04:00:00.000,Karel de Groot,Purchasing Agent
573,Send invoice,2011-04-04 23:19:00.000,2011-04-04 23:19:00.000,Carmen Finacse,Supplier
573,Release Supplier's Invoice,2011-04-05 13:51:00.000,2011-04-05 13:55:00.000,Karalda Nimwada,Financial Manager
573,Authorize Supplier's Invoice payment,2011-04-05 13:55:00.000,2011-04-05 13:55:00.000,Karalda Nimwada,Financial Manager
573,Pay invoice,2011-04-05 14:52:00.000,2011-04-05 15:05:00.000,Pedro Alvares,Financial Manager
575,Create Purchase Requisition,2011-03-22 13:42:00.000,2011-03-22 14:12:00.000,Alberto Duport,Requester
575,Analyze Purchase Requisition,2011-03-23 11:07:00.000,2011-03-23 11:13:00.000,Heinz Gutschmidt,Requester Manager
575,Create Request for Quotation Requester Manager,2011-03-23 11:20:00.000,2011-03-23 11:22:00.000,Maris Freeman,Requester Manager
575,Analyze Request for Quotation,2011-03-26 18:53:00.000,2011-03-26 19:12:00.000,Francois de Perrier,Purchasing Agent
575,Amend Request for Quotation Requester,2011-03-26 20:04:00.000,2011-03-26 20:16:00.000,Fjodor Kowalski,Requester Manager
575,Analyze Request for Quotation,2011-03-27 17:51:00.000,2011-03-27 18:31:00.000,Francois de Perrier,Purchasing Agent
575,Send Request for Quotation to Supplier,2011-03-27 20:06:00.000,2011-03-27 20:26:00.000,Francois de Perrier,Purchasing Agent
575,Create Quotation comparison Map,2011-03-27 22:27:00.000,2011-03-28 00:44:00.000,Karel de Groot,Purchasing Agent
575,Analyze Quotation comparison Map,2011-03-28 07:15:00.000,2011-03-28 07:44:00.000,Kim Passa,Requester
575,Choose best option,2011-03-28 07:44:00.000,2011-03-28 07:44:00.000,Tesca Lobes,Requester
575,Settle conditions with supplier,2011-03-28 15:38:00.000,2011-03-28 20:35:00.000,Francois de Perrier,Purchasing Agent
575,Create Purchase Order,2011-03-29 02:19:00.000,2011-03-29 02:26:00.000,Francois de Perrier,Purchasing Agent
575,Confirm Purchase Order,2011-03-31 01:42:00.000,2011-03-31 02:11:00.000,Esmeralda Clay,Supplier
575,Deliver Goods Services,2011-03-31 09:20:00.000,2011-04-01 01:01:00.000,Esmeralda Clay,Supplier
575,Release Purchase Order,2011-04-01 08:27:00.000,2011-04-01 08:28:00.000,Nico Ojenbeer,Requester
575,Approve Purchase Order for payment,2011-04-01 18:30:00.000,2011-04-01 18:31:00.000,Francois de Perrier,Purchasing Agent
575,Send invoice,2011-04-05 03:12:00.000,2011-04-05 03:12:00.000,Karen Clarens,Supplier
575,Release Supplier's Invoice,2011-04-05 17:31:00.000,2011-04-05 17:36:00.000,Pedro Alvares,Financial Manager
575,Settle dispute with supplier Financial Manager,2011-04-05 18:15:00.000,2011-04-05 18:36:00.000,Pedro Alvares,Financial Manager
575,Authorize Supplier's Invoice payment,2011-04-05 19:09:00.000,2011-04-05 19:09:00.000,Pedro Alvares,Financial Manager
575,Pay invoice,2011-04-05 20:10:00.000,2011-04-05 20:23:00.000,Karalda Nimwada,Financial Manager
582,Create Purchase Requisition,2011-03-23 08:03:00.000,2011-03-23 08:19:00.000,Alberto Duport,Requester
582,Analyze Purchase Requisition,2011-03-24 05:28:00.000,2011-03-24 05:35:00.000,Francis Odell,Requester Manager
582,Create Request for Quotation Requester Manager,2011-03-24 05:43:00.000,2011-03-24 05:46:00.000,Heinz Gutschmidt,Requester Manager
582,Analyze Request for Quotation,2011-03-29 20:17:00.000,2011-03-29 20:50:00.000,Karel de Groot,Purchasing Agent
582,Amend Request for Quotation Requester,2011-03-29 21:39:00.000,2011-03-29 21:53:00.000,Alberto Duport,Requester Manager
582,Analyze Request for Quotation,2011-04-01 01:49:00.000,2011-04-01 02:05:00.000,Magdalena Predutta,Purchasing Agent
582,Amend Request for Quotation Requester,2011-04-01 02:54:00.000,2011-04-01 03:05:00.000,Clement Duchot,Requester Manager
582,Analyze Request for Quotation,2011-04-05 03:16:00.000,2011-04-05 03:41:00.000,Karel de Groot,Purchasing Agent
595,Create Purchase Requisition,2011-03-25 11:07:00.000,2011-03-25 11:42:00.000,Miu Hanwan,Requester
595,Analyze Purchase Requisition,2011-03-25 22:13:00.000,2011-03-25 22:18:00.000,Francis Odell,Requester Manager
595,Create Request for Quotation Requester Manager,2011-03-25 22:23:00.000,2011-03-25 22:25:00.000,Francis Odell,Requester Manager
595,Analyze Request for Quotation,2011-03-29 15:54:00.000,2011-03-29 16:17:00.000,Magdalena Predutta,Purchasing Agent
595,Send Request for Quotation to Supplier,2011-03-30 04:37:00.000,2011-03-30 05:04:00.000,Francois de Perrier,Purchasing Agent
595,Create Quotation comparison Map,2011-03-30 05:27:00.000,2011-03-30 09:06:00.000,Francois de Perrier,Purchasing Agent
595,Analyze Quotation comparison Map,2011-03-30 15:34:00.000,2011-03-30 15:56:00.000,Tesca Lobes,Requester
595,Choose best option,2011-03-30 15:56:00.000,2011-03-30 15:56:00.000,Christian Francois,Requester
595,Settle conditions with supplier,2011-03-30 20:43:00.000,2011-03-31 10:02:00.000,Magdalena Predutta,Purchasing Agent
595,Create Purchase Order,2011-03-31 13:36:00.000,2011-03-31 13:48:00.000,Magdalena Predutta,Purchasing Agent
595,Confirm Purchase Order,2011-04-03 15:27:00.000,2011-04-03 15:44:00.000,Kiu Kan,Supplier
595,Deliver Goods Services,2011-04-04 17:45:00.000,2011-04-05 03:32:00.000,Sean Manney,Supplier
595,Release Purchase Order,2011-04-05 10:57:00.000,2011-04-05 10:58:00.000,Tesca Lobes,Requester
595,Approve Purchase Order for payment,2011-04-05 21:28:00.000,2011-04-05 21:29:00.000,Magdalena Predutta,Purchasing Agent
595,Send invoice,2011-04-06 18:20:00.000,2011-04-06 18:20:00.000,Carmen Finacse,Supplier
595,Release Supplier's Invoice,2011-04-07 08:36:00.000,2011-04-07 08:42:00.000,Pedro Alvares,Financial Manager
595,Authorize Supplier's Invoice payment,2011-04-07 08:42:00.000,2011-04-07 08:42:00.000,Karalda Nimwada,Financial Manager
595,Pay invoice,2011-04-07 09:05:00.000,2011-04-07 09:17:00.000,Pedro Alvares,Financial Manager
596,Create Purchase Requisition,2011-03-25 18:01:00.000,2011-03-25 18:46:00.000,Elvira Lores,Requester
596,Analyze Purchase Requisition,2011-03-26 04:20:00.000,2011-03-26 04:24:00.000,Francis Odell,Requester Manager
596,Create Request for Quotation Requester Manager,2011-03-26 04:29:00.000,2011-03-26 04:31:00.000,Heinz Gutschmidt,Requester Manager
596,Analyze Request for Quotation,2011-03-26 14:18:00.000,2011-03-26 14:49:00.000,Karel de Groot,Purchasing Agent
596,Send Request for Quotation to Supplier,2011-03-26 18:39:00.000,2011-03-26 18:53:00.000,Francois de Perrier,Purchasing Agent
596,Create Quotation comparison Map,2011-03-26 19:12:00.000,2011-03-26 23:14:00.000,Francois de Perrier,Purchasing Agent
596,Analyze Quotation comparison Map,2011-03-27 06:49:00.000,2011-03-27 07:15:00.000,Nico Ojenbeer,Requester
596,Choose best option,2011-03-27 07:15:00.000,2011-03-27 07:15:00.000,Anna Kaufmann,Requester
596,Settle conditions with supplier,2011-03-27 11:22:00.000,2011-03-27 17:51:00.000,Francois de Perrier,Purchasing Agent
596,Create Purchase Order,2011-03-27 19:27:00.000,2011-03-27 19:39:00.000,Francois de Perrier,Purchasing Agent
596,Confirm Purchase Order,2011-03-29 09:43:00.000,2011-03-29 10:09:00.000,Sean Manney,Supplier
596,Deliver Goods Services,2011-03-30 05:03:00.000,2011-03-30 18:14:00.000,Kiu Kan,Supplier
596,Release Purchase Order,2011-03-31 01:53:00.000,2011-03-31 01:54:00.000,Penn Osterwalder,Requester
596,Approve Purchase Order for payment,2011-03-31 11:06:00.000,2011-03-31 11:07:00.000,Magdalena Predutta,Purchasing Agent
596,Send invoice,2011-04-03 15:22:00.000,2011-04-03 15:22:00.000,Kiu Kan,Supplier
596,Release Supplier's Invoice,2011-04-04 05:40:00.000,2011-04-04 05:45:00.000,Karalda Nimwada,Financial Manager
596,Authorize Supplier's Invoice payment,2011-04-04 05:45:00.000,2011-04-04 05:45:00.000,Karalda Nimwada,Financial Manager
596,Pay invoice,2011-04-04 06:05:00.000,2011-04-04 06:12:00.000,Pedro Alvares,Financial Manager
598,Create Purchase Requisition,2011-03-25 22:04:00.000,2011-03-25 22:32:00.000,Nico Ojenbeer,Requester
598,Analyze Purchase Requisition,2011-03-26 14:24:00.000,2011-03-26 14:29:00.000,Heinz Gutschmidt,Requester Manager
598,Create Request for Quotation Requester Manager,2011-03-26 14:35:00.000,2011-03-26 14:36:00.000,Francis Odell,Requester Manager
598,Analyze Request for Quotation,2011-03-30 03:53:00.000,2011-03-30 04:24:00.000,Francois de Perrier,Purchasing Agent
606,Create Purchase Requisition,2011-03-26 13:52:00.000,2011-03-26 13:59:00.000,Tesca Lobes,Requester
606,Analyze Purchase Requisition,2011-03-26 23:59:00.000,2011-03-27 02:04:00.000,Francis Odell,Requester Manager
606,Create Request for Quotation Requester Manager,2011-03-27 02:12:00.000,2011-03-27 02:15:00.000,Heinz Gutschmidt,Requester Manager
606,Analyze Request for Quotation,2011-03-27 15:06:00.000,2011-03-27 15:15:00.000,Magdalena Predutta,Purchasing Agent
606,Send Request for Quotation to Supplier,2011-03-27 18:31:00.000,2011-03-27 18:55:00.000,Francois de Perrier,Purchasing Agent
606,Create Quotation comparison Map,2011-03-27 21:20:00.000,2011-03-28 00:03:00.000,Francois de Perrier,Purchasing Agent
606,Analyze Quotation comparison Map,2011-03-28 06:11:00.000,2011-03-28 06:28:00.000,Elvira Lores,Requester
606,Choose best option,2011-03-28 06:28:00.000,2011-03-28 06:28:00.000,Alberto Duport,Requester
606,Settle conditions with supplier,2011-03-28 21:00:00.000,2011-03-29 02:12:00.000,Francois de Perrier,Purchasing Agent
606,Create Purchase Order,2011-03-29 15:41:00.000,2011-03-29 15:54:00.000,Magdalena Predutta,Purchasing Agent
606,Confirm Purchase Order,2011-04-04 21:18:00.000,2011-04-04 21:50:00.000,Carmen Finacse,Supplier
606,Deliver Goods Services,2011-04-05 04:22:00.000,2011-04-06 12:52:00.000,Sean Manney,Supplier
606,Release Purchase Order,2011-04-06 20:26:00.000,2011-04-06 20:27:00.000,Tesca Lobes,Requester
606,Approve Purchase Order for payment,2011-04-07 09:25:00.000,2011-04-07 09:26:00.000,Magdalena Predutta,Purchasing Agent
606,Send invoice,2011-04-08 00:36:00.000,2011-04-08 00:36:00.000,Esmeralda Clay,Supplier
606,Release Supplier's Invoice,2011-04-08 14:51:00.000,2011-04-08 14:55:00.000,Pedro Alvares,Financial Manager
606,Authorize Supplier's Invoice payment,2011-04-08 14:55:00.000,2011-04-08 14:55:00.000,Karalda Nimwada,Financial Manager
606,Pay invoice,2011-04-08 14:58:00.000,2011-04-08 15:10:00.000,Pedro Alvares,Financial Manager
611,Create Purchase Requisition,2011-03-27 10:49:00.000,2011-03-27 11:22:00.000,Elvira Lores,Requester
611,Create Request for Quotation Requester,2011-03-27 12:18:00.000,2011-03-27 12:23:00.000,Anna Kaufmann,Requester
611,Analyze Request for Quotation,2011-03-29 18:07:00.000,2011-03-29 18:34:00.000,Magdalena Predutta,Purchasing Agent
611,Send Request for Quotation to Supplier,2011-03-29 21:35:00.000,2011-03-29 21:53:00.000,Karel de Groot,Purchasing Agent
611,Create Quotation comparison Map,2011-03-30 01:36:00.000,2011-03-30 07:41:00.000,Magdalena Predutta,Purchasing Agent
611,Analyze Quotation comparison Map,2011-03-30 14:38:00.000,2011-03-30 15:08:00.000,Fjodor Kowalski,Requester
611,Choose best option,2011-03-30 15:08:00.000,2011-03-30 15:08:00.000,Elvira Lores,Requester
611,Settle conditions with supplier,2011-03-30 20:28:00.000,2011-03-31 06:26:00.000,Francois de Perrier,Purchasing Agent
611,Create Purchase Order,2011-03-31 10:46:00.000,2011-03-31 10:54:00.000,Magdalena Predutta,Purchasing Agent
611,Confirm Purchase Order,2011-04-01 05:25:00.000,2011-04-01 05:31:00.000,Carmen Finacse,Supplier
611,Deliver Goods Services,2011-04-03 05:08:00.000,2011-04-04 20:45:00.000,Carmen Finacse,Supplier
611,Release Purchase Order,2011-04-05 04:24:00.000,2011-04-05 04:25:00.000,Tesca Lobes,Requester
611,Approve Purchase Order for payment,2011-04-06 03:23:00.000,2011-04-06 03:24:00.000,Karel de Groot,Purchasing Agent
611,Send invoice,2011-04-06 13:15:00.000,2011-04-06 13:15:00.000,Sean Manney,Supplier
611,Release Supplier's Invoice,2011-04-07 03:37:00.000,2011-04-07 03:41:00.000,Pedro Alvares,Financial Manager
611,Authorize Supplier's Invoice payment,2011-04-07 03:41:00.000,2011-04-07 03:41:00.000,Pedro Alvares,Financial Manager
611,Pay invoice,2011-04-07 04:24:00.000,2011-04-07 04:28:00.000,Karalda Nimwada,Financial Manager
612,Create Purchase Requisition,2011-03-27 20:04:00.000,2011-03-27 21:01:00.000,Esmana Liubiata,Requester
612,Analyze Purchase Requisition,2011-03-28 09:58:00.000,2011-03-28 10:04:00.000,Maris Freeman,Requester Manager
612,Create Request for Quotation Requester Manager,2011-03-28 10:10:00.000,2011-03-28 10:12:00.000,Francis Odell,Requester Manager
612,Analyze Request for Quotation,2011-03-28 12:34:00.000,2011-03-28 12:51:00.000,Francois de Perrier,Purchasing Agent
612,Amend Request for Quotation Requester,2011-03-28 13:38:00.000,2011-03-28 13:51:00.000,Christian Francois,Requester Manager
612,Analyze Request for Quotation,2011-03-29 16:50:00.000,2011-03-29 16:56:00.000,Magdalena Predutta,Purchasing Agent
612,Amend Request for Quotation Requester,2011-03-29 17:54:00.000,2011-03-29 18:06:00.000,Nico Ojenbeer,Requester Manager
612,Analyze Request for Quotation,2011-03-31 23:00:00.000,2011-03-31 23:16:00.000,Francois de Perrier,Purchasing Agent
613,Create Purchase Requisition,2011-03-28 06:59:00.000,2011-03-28 07:33:00.000,Fjodor Kowalski,Requester
613,Analyze Purchase Requisition,2011-03-29 05:00:00.000,2011-03-29 05:06:00.000,Maris Freeman,Requester Manager
615,Create Purchase Requisition,2011-03-28 13:07:00.000,2011-03-28 13:56:00.000,Elvira Lores,Requester
615,Create Request for Quotation Requester,2011-03-28 21:40:00.000,2011-03-28 21:51:00.000,Tesca Lobes,Requester
615,Analyze Request for Quotation,2011-03-30 00:51:00.000,2011-03-30 01:08:00.000,Magdalena Predutta,Purchasing Agent
615,Send Request for Quotation to Supplier,2011-03-30 20:04:00.000,2011-03-30 20:28:00.000,Francois de Perrier,Purchasing Agent
615,Create Quotation comparison Map,2011-03-31 11:07:00.000,2011-03-31 13:16:00.000,Magdalena Predutta,Purchasing Agent
615,Analyze Quotation comparison Map,2011-03-31 20:16:00.000,2011-03-31 20:42:00.000,Anne Olwada,Requester
615,Choose best option,2011-03-31 20:42:00.000,2011-03-31 20:42:00.000,Immanuel Karagianni,Requester
615,Settle conditions with supplier,2011-03-31 23:41:00.000,2011-04-01 05:06:00.000,Francois de Perrier,Purchasing Agent
615,Create Purchase Order,2011-04-01 10:32:00.000,2011-04-01 10:44:00.000,Magdalena Predutta,Purchasing Agent
615,Confirm Purchase Order,2011-04-05 02:13:00.000,2011-04-05 02:35:00.000,Karen Clarens,Supplier
615,Deliver Goods Services,2011-04-06 12:18:00.000,2011-04-07 19:58:00.000,Karen Clarens,Supplier
615,Release Purchase Order,2011-04-08 03:48:00.000,2011-04-08 03:49:00.000,Christian Francois,Requester
615,Approve Purchase Order for payment,2011-04-08 21:55:00.000,2011-04-08 21:56:00.000,Magdalena Predutta,Purchasing Agent
615,Send invoice,2011-04-12 15:30:00.000,2011-04-12 15:30:00.000,Kiu Kan,Supplier
615,Release Supplier's Invoice,2011-04-13 05:47:00.000,2011-04-13 05:54:00.000,Pedro Alvares,Financial Manager
615,Authorize Supplier's Invoice payment,2011-04-13 05:54:00.000,2011-04-13 05:54:00.000,Karalda Nimwada,Financial Manager
615,Pay invoice,2011-04-13 06:05:00.000,2011-04-13 06:10:00.000,Pedro Alvares,Financial Manager
616,Create Purchase Requisition,2011-03-28 14:48:00.000,2011-03-28 15:18:00.000,Anne Olwada,Requester
616,Create Request for Quotation Requester,2011-03-28 22:05:00.000,2011-03-28 22:12:00.000,Anne Olwada,Requester
616,Analyze Request for Quotation,2011-03-31 19:37:00.000,2011-03-31 19:49:00.000,Francois de Perrier,Purchasing Agent
616,Send Request for Quotation to Supplier,2011-04-01 17:32:00.000,2011-04-01 17:45:00.000,Karel de Groot,Purchasing Agent
616,Create Quotation comparison Map,2011-04-01 18:31:00.000,2011-04-01 20:05:00.000,Francois de Perrier,Purchasing Agent
616,Analyze Quotation comparison Map,2011-04-02 03:10:00.000,2011-04-02 03:42:00.000,Tesca Lobes,Requester
616,Choose best option,2011-04-02 03:42:00.000,2011-04-02 03:42:00.000,Nico Ojenbeer,Requester
616,Settle conditions with supplier,2011-04-02 21:51:00.000,2011-04-03 04:18:00.000,Magdalena Predutta,Purchasing Agent
616,Create Purchase Order,2011-04-03 06:53:00.000,2011-04-03 07:04:00.000,Karel de Groot,Purchasing Agent
616,Confirm Purchase Order,2011-04-05 02:52:00.000,2011-04-05 03:05:00.000,Esmeralda Clay,Supplier
616,Deliver Goods Services,2011-04-08 06:35:00.000,2011-04-08 12:34:00.000,Karen Clarens,Supplier
616,Release Purchase Order,2011-04-08 19:43:00.000,2011-04-08 19:44:00.000,Nico Ojenbeer,Requester
616,Approve Purchase Order for payment,2011-04-09 12:33:00.000,2011-04-09 12:34:00.000,Francois de Perrier,Purchasing Agent
616,Send invoice,2011-04-11 21:40:00.000,2011-04-11 21:40:00.000,Kiu Kan,Supplier
616,Release Supplier's Invoice,2011-04-12 12:04:00.000,2011-04-12 12:06:00.000,Karalda Nimwada,Financial Manager
616,Authorize Supplier's Invoice payment,2011-04-12 12:14:00.000,2011-04-12 12:14:00.000,Karalda Nimwada,Financial Manager
616,Pay invoice,2011-04-12 12:37:00.000,2011-04-12 12:42:00.000,Karalda Nimwada,Financial Manager
618,Create Purchase Requisition,2011-03-29 15:16:00.000,2011-03-29 16:01:00.000,Christian Francois,Requester
618,Create Request for Quotation Requester,2011-03-30 00:15:00.000,2011-03-30 00:24:00.000,Anne Olwada,Requester
618,Analyze Request for Quotation,2011-04-01 01:20:00.000,2011-04-01 01:48:00.000,Magdalena Predutta,Purchasing Agent
618,Send Request for Quotation to Supplier,2011-04-01 18:23:00.000,2011-04-01 19:00:00.000,Karel de Groot,Purchasing Agent
618,Create Quotation comparison Map,2011-04-02 17:42:00.000,2011-04-02 21:42:00.000,Magdalena Predutta,Purchasing Agent
618,Analyze Quotation comparison Map,2011-04-03 04:13:00.000,2011-04-03 04:42:00.000,Esmana Liubiata,Requester
618,Choose best option,2011-04-03 04:42:00.000,2011-04-03 04:42:00.000,Tesca Lobes,Requester
618,Settle conditions with supplier,2011-04-03 07:04:00.000,2011-04-03 12:22:00.000,Karel de Groot,Purchasing Agent
618,Create Purchase Order,2011-04-03 21:23:00.000,2011-04-03 21:31:00.000,Francois de Perrier,Purchasing Agent
618,Confirm Purchase Order,2011-04-04 20:45:00.000,2011-04-04 21:18:00.000,Carmen Finacse,Supplier
618,Deliver Goods Services,2011-04-05 06:02:00.000,2011-04-05 12:14:00.000,Esmeralda Clay,Supplier
618,Release Purchase Order,2011-04-05 19:40:00.000,2011-04-05 19:41:00.000,Christian Francois,Requester
618,Approve Purchase Order for payment,2011-04-09 11:45:00.000,2011-04-09 11:46:00.000,Karel de Groot,Purchasing Agent
618,Send invoice,2011-04-10 09:32:00.000,2011-04-10 09:32:00.000,Carmen Finacse,Supplier
618,Release Supplier's Invoice,2011-04-11 00:01:00.000,2011-04-11 00:05:00.000,Karalda Nimwada,Financial Manager
618,Authorize Supplier's Invoice payment,2011-04-11 00:05:00.000,2011-04-11 00:05:00.000,Karalda Nimwada,Financial Manager
618,Pay invoice,2011-04-11 00:35:00.000,2011-04-11 00:46:00.000,Pedro Alvares,Financial Manager
620,Create Purchase Requisition,2011-03-30 13:30:00.000,2011-03-30 14:26:00.000,Clement Duchot,Requester
620,Analyze Purchase Requisition,2011-03-31 09:53:00.000,2011-03-31 10:01:00.000,Heinz Gutschmidt,Requester Manager
620,Create Request for Quotation Requester Manager,2011-03-31 10:09:00.000,2011-03-31 10:12:00.000,Francis Odell,Requester Manager
620,Analyze Request for Quotation,2011-04-02 09:33:00.000,2011-04-02 10:01:00.000,Karel de Groot,Purchasing Agent
620,Send Request for Quotation to Supplier,2011-04-03 00:07:00.000,2011-04-03 00:25:00.000,Karel de Groot,Purchasing Agent
620,Create Quotation comparison Map,2011-04-03 04:19:00.000,2011-04-03 06:53:00.000,Karel de Groot,Purchasing Agent
620,Analyze Quotation comparison Map,2011-04-03 13:19:00.000,2011-04-03 13:34:00.000,Penn Osterwalder,Requester
620,Choose best option,2011-04-03 13:34:00.000,2011-04-03 13:34:00.000,Nico Ojenbeer,Requester
620,Settle conditions with supplier,2011-04-04 09:13:00.000,2011-04-04 13:59:00.000,Francois de Perrier,Purchasing Agent
620,Create Purchase Order,2011-04-04 14:19:00.000,2011-04-04 14:31:00.000,Francois de Perrier,Purchasing Agent
620,Confirm Purchase Order,2011-04-04 21:50:00.000,2011-04-04 21:56:00.000,Carmen Finacse,Supplier
620,Deliver Goods Services,2011-04-05 12:14:00.000,2011-04-06 21:35:00.000,Esmeralda Clay,Supplier
620,Release Purchase Order,2011-04-07 05:05:00.000,2011-04-07 05:06:00.000,Fjodor Kowalski,Requester
620,Approve Purchase Order for payment,2011-04-08 06:15:00.000,2011-04-08 06:16:00.000,Francois de Perrier,Purchasing Agent
620,Send invoice,2011-04-11 12:03:00.000,2011-04-11 12:03:00.000,Sean Manney,Supplier
620,Release Supplier's Invoice,2011-04-12 02:10:00.000,2011-04-12 02:14:00.000,Karalda Nimwada,Financial Manager
620,Authorize Supplier's Invoice payment,2011-04-12 02:14:00.000,2011-04-12 02:14:00.000,Karalda Nimwada,Financial Manager
620,Pay invoice,2011-04-12 02:47:00.000,2011-04-12 02:53:00.000,Pedro Alvares,Financial Manager
627,Create Purchase Requisition,2011-03-31 08:03:00.000,2011-03-31 08:34:00.000,Tesca Lobes,Requester
627,Analyze Purchase Requisition,2011-04-01 08:56:00.000,2011-04-01 09:01:00.000,Maris Freeman,Requester Manager
627,Create Request for Quotation Requester Manager,2011-04-01 09:08:00.000,2011-04-01 09:10:00.000,Maris Freeman,Requester Manager
627,Analyze Request for Quotation,2011-05-09 03:32:00.000,2011-05-09 04:04:00.000,Francois de Perrier,Purchasing Agent
627,Amend Request for Quotation Requester,2011-05-09 04:55:00.000,2011-05-09 05:10:00.000,Immanuel Karagianni,Requester Manager
627,Analyze Request for Quotation,2011-05-15 10:27:00.000,2011-05-15 11:02:00.000,Francois de Perrier,Purchasing Agent
627,Amend Request for Quotation Requester,2011-05-15 11:45:00.000,2011-05-15 11:58:00.000,Elvira Lores,Requester Manager
627,Analyze Request for Quotation,2011-05-30 20:29:00.000,2011-05-30 20:51:00.000,Magdalena Predutta,Purchasing Agent
627,Amend Request for Quotation Requester,2011-05-30 21:45:00.000,2011-05-30 21:55:00.000,Alberto Duport,Requester Manager
627,Analyze Request for Quotation,2011-06-04 00:25:00.000,2011-06-04 00:49:00.000,Magdalena Predutta,Purchasing Agent
627,Send Request for Quotation to Supplier,2011-06-04 14:34:00.000,2011-06-04 15:04:00.000,Magdalena Predutta,Purchasing Agent
627,Create Quotation comparison Map,2011-06-04 19:41:00.000,2011-06-05 00:52:00.000,Karel de Groot,Purchasing Agent
627,Analyze Quotation comparison Map,2011-06-05 07:36:00.000,2011-06-05 08:03:00.000,Kim Passa,Requester
627,Choose best option,2011-06-05 08:03:00.000,2011-06-05 08:03:00.000,Kim Passa,Requester
627,Settle conditions with supplier,2011-06-05 13:58:00.000,2011-06-06 00:13:00.000,Francois de Perrier,Purchasing Agent
627,Create Purchase Order,2011-06-06 13:52:00.000,2011-06-06 14:04:00.000,Karel de Groot,Purchasing Agent
627,Confirm Purchase Order,2011-06-08 16:35:00.000,2011-06-08 17:03:00.000,Kiu Kan,Supplier
627,Deliver Goods Services,2011-06-19 22:10:00.000,2011-06-21 05:23:00.000,Carmen Finacse,Supplier
627,Release Purchase Order,2011-06-21 12:45:00.000,2011-06-21 12:46:00.000,Alberto Duport,Requester
627,Approve Purchase Order for payment,2011-06-21 21:44:00.000,2011-06-21 21:45:00.000,Karel de Groot,Purchasing Agent
